gvkey,tic,conm,fyear,sale,cogs,xsga,oiadp,ni,at
031846,DRI,DARDEN RESTAURANTS INC,2024,12076.7,9434.1,688.6,1437.9,1049.6,12587.0
041640,MBLY,MOBILEYE GLOBAL INC,2024,1654.0,475.0,1194.4,-521.4,-3090.0,12579.0
012428,POR,PORTLAND GENERAL ELECTRIC CO,2024,3440.0,2432.0,,512.0,313.0,12544.0
018441,SPNT,SIRIUSPOINT LTD,2024,2507.9,2067.1,232.1,196.8,199.9,12524.9
004058,DOV,DOVER CORP,2024,7745.909,4411.453,1720.449,1276.165,2697.126,12509.16
009815,SON,SONOCO PRODUCTS CO,2024,5305.365,3862.942,632.233,507.0,163.949,12507.79
033175,SPOT,SPOTIFY TECHNOLOGY SA,2024,16226.454,11241.424,3446.556,1413.201,1178.186,12428.928
004145,RVTY,REVVITY INC,2024,2755.026,997.718,910.796,418.663,270.385,12392.478
029099,REG,REGENCY CENTERS CORP,2024,1513.83,844.295,101.465,568.07,400.388,12391.961
016721,EA,ELECTRONIC ARTS INC,2024,7463.0,1299.0,4269.0,1584.0,1121.0,12368.0
327115,INTR,INTER & CO INC,2024,1593.409,826.369,139.873,593.403,146.666,12361.915
003504,COO,COOPER COS INC (THE),2024,3895.4,1111.4,1641.4,768.4,392.3,12315.2
004941,GATX,GATX CORP,2024,1585.5,473.2,236.3,473.6,284.2,12296.5
001919,AVT,AVNET INC,2024,23757.129,20907.109,1866.395,896.917,498.699,12209.147
183780,TWO,TWO HARBORS INVESTMENT CORP,2024,1031.543,185.349,,846.194,298.168,12204.319
016777,FBNC,FIRST BANCORP/NC,2024,537.139,203.415,160.006,157.655,76.215,12147.694
186310,HII,HUNTINGTON INGALLS IND INC,2024,11535.0,9759.0,973.0,477.0,550.0,12141.0
175404,FSLR,FIRST SOLAR INC,2024,4206.289,1929.601,468.629,1389.235,1292.044,12124.361
035065,AVTR,AVANTOR INC,2024,6783.6,4386.5,1240.3,751.3,711.5,12114.5
012151,COTY,COTY INC,2024,6118.0,1951.1,3163.0,582.8,89.4,12082.5
147988,ACM,AECOM,2024,16105.498,14850.057,160.105,924.236,402.266,12061.669
018329,BUSE,FIRST BUSEY CORP,2024,663.363,209.66,201.161,231.985,113.691,12046.722
009890,SWX,SOUTHWEST GAS HOLDINGS INC,2024,5112.445,4190.234,,483.771,198.815,12023.836
177287,JAZZ,JAZZ PHARMACEUTICALS PLC,2024,4068.95,277.945,2269.294,861.644,560.12,12012.257
037382,CNXC,CONCENTRIX CORP,2024,9618.9,6150.666,2009.231,763.065,251.217,11991.438
050688,AMTM,AMENTUM HOLDINGS INC,2024,8388.0,7567.0,291.0,279.0,-82.0,11974.0
074571,BBT,BEACON FINANCIAL CORP,2024,654.136,320.58,165.779,153.141,68.715,11905.326
157955,AGO,ASSURED GUARANTY LTD,2024,899.0,355.0,,544.0,376.0,11901.0
004990,GAP,GAP INC,2024,15086.0,8359.0,5115.0,1112.0,844.0,11885.0
012389,HOG,HARLEY-DAVIDSON INC,2024,5186.802,2846.367,1390.907,788.855,455.357,11881.579
025751,BLX,BLADEX INC,2024,829.457,543.12,51.923,230.851,205.873,11858.673
126554,A,AGILENT TECHNOLOGIES INC,2024,6510.0,2737.0,1926.0,1593.0,1289.0,11846.0
029649,MAA,MID-AMERICA APT CMNTYS INC,2024,2174.056,1477.748,56.516,639.792,527.543,11812.369
065605,RBA,RB GLOBAL INC,2024,4284.2,2284.2,756.7,798.9,413.1,11807.0
032884,PAGS,PAGSEGURO DIGITAL LTD,2024,1484.767,1293.119,448.874,-516.067,342.178,11786.683
042912,PLGO,PELAGOS INSURANCE CAPITAL,2024,2420.0,2155.5,95.9,168.6,113.3,11765.9
004423,EFX,EQUIFAX INC,2024,5681.1,2518.7,1402.5,1090.1,604.1,11759.4
006216,J,JACOBS SOLUTIONS INC,2024,11500.941,8432.53,1976.92,855.836,806.093,11759.005
027187,FWONK,LIBERTY MEDIA FORMULA ONE,2024,3653.0,2501.0,408.0,392.0,-30.0,11759.0
004510,FMC,FMC CORP,2024,4246.1,2463.0,922.6,726.3,341.1,11653.3
018241,FCF,FIRST COMMONWLTH FINL CP/PA,2024,699.694,250.741,186.523,256.742,142.572,11584.936
016981,OFG,OFG BANCORP,2024,873.526,244.088,218.833,383.818,198.17,11500.734
035211,CLVT,CLARIVATE PLC,2024,2556.7,869.2,709.7,250.8,-636.7,11490.2
149177,NXST,NEXSTAR MEDIA GROUP,2024,5407.0,2545.0,1088.0,1290.0,722.0,11468.0
027393,HGV,HILTON GRAND VACATIONS,2024,4981.0,3646.0,368.0,699.0,47.0,11442.0
121382,SBAC,SBA COMMUNICATIONS CORP,2024,2679.634,581.727,258.756,1569.634,749.536,11417.336
277323,ZIM,ZIM INTEGRATED SHIPPING SERV,2024,8474.0,4513.2,284.6,2533.7,2147.7,11389.5
063892,NOV,NOV INC,2024,8870.0,6627.0,1133.0,767.0,635.0,11361.0
220211,ICL,ICL GROUP LTD,2024,6841.0,3952.0,1442.0,814.0,407.0,11321.0
036190,OTIS,OTIS WORLDWIDE CORP,2024,14261.0,9795.0,1970.0,2315.0,1645.0,11316.0
039319,GXO,GXO LOGISTIC INC,2024,11709.0,9853.0,1061.0,380.0,134.0,11266.0
331125,RNW,RENEW ENERGY GLOBAL PLC,2024,1135.942,304.188,,589.85,44.636,11232.662
009203,ROK,ROCKWELL AUTOMATION,2024,8264.2,4721.9,1936.7,1288.2,952.5,11232.1
008807,TXNM,TXNM ENERGY INC,2024,1971.199,1129.634,,456.64,242.682,11211.733
020338,PRMB,PRIMO BRANDS CORP,2024,5152.5,3197.6,1050.6,571.0,-16.4,11194.5
025180,AGCO,AGCO CORP,2024,11661.9,8511.6,1823.0,995.1,-424.8,11190.6
025389,GPK,GRAPHIC PACKAGING HOLDING CO,2024,8807.0,6288.0,774.0,1208.0,658.0,11144.0
028499,YUMC,YUM CHINA HOLDINGS INC,2024,11303.0,9062.0,607.0,1161.0,911.0,11121.0
045775,SFD,SMITHFIELD FOODS INC,2024,14142.0,11960.0,841.0,1006.0,953.0,11055.0
008551,PVH,PVH CORP,2024,8652.9,3510.4,4060.7,815.4,598.5,11033.2
007875,NWL,NEWELL BRANDS INC,2024,7582.0,4664.0,2070.0,525.0,-216.0,11004.0
038845,OWL,BLUE OWL CAPITAL INC,2024,2337.599,1339.278,,723.405,109.584,10992.47
035005,ZM,ZOOM COMMUNICATIONS INC,2024,4665.433,999.69,2671.948,871.163,1010.238,10988.421
024638,TRU,TRANSUNION,2024,4183.8,1673.3,1211.3,761.4,284.4,10984.8
065380,ESLT,ELBIT SYSTEMS LTD,2024,6827.871,5035.06,1134.067,500.353,321.138,10971.596
026270,STEL,STELLAR BANCORP INC,2024,625.446,191.528,183.221,218.67,115.003,10905.79
064306,KRC,KILROY REALTY CORP,2024,1173.381,715.246,72.066,372.262,210.969,10898.357
010894,UDR,UDR INC,2024,1679.741,1285.251,84.305,290.78,89.585,10897.586
008644,KGC,KINROSS GOLD CORP,2024,5148.8,2159.9,324.0,1476.5,948.8,10865.6
006547,SR,SPIRE INC,2024,2593.0,1826.3,,488.3,250.9,10860.7
187812,MTDR,MATADOR RESOURCES CO,2024,3504.981,962.502,127.454,1434.698,885.322,10850.109
001878,ADSK,AUTODESK INC,2024,6131.0,450.0,4088.0,1416.0,1112.0,10833.0
061591,NTAP,NETAPP INC,2024,6572.0,1735.0,3169.0,1425.0,1186.0,10823.0
145977,AAP,ADVANCE AUTO PARTS INC,2024,9094.327,4962.297,3827.154,12.896,-335.788,10798.109
028322,HR,HEALTHCARE REALTY TRUST INC,2024,1267.921,1462.143,56.391,-250.613,-654.485,10650.923
012785,PPC,PILGRIM'S PRIDE CORP,2024,17878.291,15123.827,546.082,1774.76,1086.438,10650.576
019647,HAPN,HAPPEN INC,2024,1160.928,1032.33,,75.264,51.33,10630.509
163036,BLDR,BUILDERS FIRSTSOURCE,2024,16400.492,10928.019,3296.795,1613.749,1077.898,10583.086
040535,TPG,TPG INC,2024,3500.082,3339.226,,25.47,23.483,10535.109
028192,HWM,HOWMET AEROSPACE INC,2024,7430.0,5137.0,379.0,1637.0,1155.0,10519.0
033056,CLBK,COLUMBIA FINANCIAL INC,2024,453.32,287.895,132.971,21.801,-11.653,10475.493
065290,SLG,SL GREEN REALTY CORP,2024,710.539,766.191,85.588,-141.24,22.01,10470.099
150139,DKS,DICKS SPORTING GOODS INC,2024,13442.849,8219.553,3351.764,1473.932,1165.308,10458.694
039963,KD,KYNDRYL HOLDINGS INC,2024,15057.0,11179.0,2588.0,600.0,252.0,10452.0
014369,AD,ARRAY DIG INFRASTRUCTURE INC,2024,3770.0,1630.0,1330.0,145.0,-39.0,10449.0
125595,AKAM,AKAMAI TECHNOLOGIES INC,2024,3991.168,1172.522,1575.756,636.354,504.918,10368.785
144640,ABG,ASBURY AUTOMOTIVE GROUP INC,2024,17188.6,14239.9,1875.0,998.7,430.3,10337.0
245918,BRSL,BRIGHTSTAR LOTTERY PLC,2024,2512.0,1142.0,438.0,729.0,348.0,10278.0
061494,HSIC,HENRY SCHEIN INC,2024,12673.0,8640.0,2986.0,750.0,390.0,10218.0
025313,STE,STERIS PLC,2024,5459.515,2833.634,1161.664,988.285,614.641,10146.811
045220,VIK,VIKING HOLDINGS LTD,2024,5333.882,3126.276,883.889,1075.068,152.331,10120.685
030651,DAR,DARLING INGREDIENTS INC,2024,5715.175,4437.337,492.105,281.908,278.88,10070.473
002259,BKH,BLACK HILLS CORP,2024,2127.7,1354.5,,503.1,273.1,10022.6
030671,RS,RELIANCE INC,2024,13835.0,9721.8,2666.2,1178.3,875.2,10021.8
039041,DTM,DT MIDSTREAM INC,2024,981.0,278.0,,494.0,354.0,9935.0
011729,WTM,WHITE MTNS INS GROUP LTD,2024,2223.2,1447.0,332.0,422.2,230.4,9925.6
026567,FRHC,FREEDOM HOLDING CORP,2024,1969.367,1384.528,,567.681,84.65,9914.017
025633,OHI,OMEGA HEALTHCARE INVS INC,2024,1059.306,381.771,45.402,632.133,406.326,9897.891
017724,CNOB,CONNECTONE BANCORP INC,2024,534.617,284.352,101.668,142.94,73.793,9879.6
030923,FTI,TECHNIPFMC PLC,2024,9083.3,6985.3,740.5,982.6,842.9,9869.2
027364,TWLO,TWILIO INC,2024,4458.036,2025.196,2269.524,-40.435,-109.403,9865.472
025466,RACE,FERRARI NV,2024,6912.439,3099.195,1164.162,1958.759,1575.618,9832.515
176567,SMCI,SUPER MICRO COMPUTER INC,2024,14989.251,12889.148,850.636,1210.774,1152.666,9826.092
003062,CTAS,CINTAS CORP,2024,10340.181,4893.44,2798.638,2344.726,1812.281,9825.241
065718,GPI,GROUP 1 AUTOMOTIVE INC,2024,19934.2,16693.2,2148.8,979.1,498.2,9824.2
191255,VAC,MARRIOTT VACATIONS WORLDWIDE,2024,4967.0,3007.0,1179.0,635.0,218.0,9808.0
190963,NBHC,NATIONAL BANK HLDGS CORP,2024,598.899,199.635,186.194,188.879,118.815,9807.693
029736,TSCO,TRACTOR SUPPLY CO,2024,14883.231,9486.674,3481.863,1467.532,1101.24,9805.485
019318,PRK,PARK NATIONAL CORP,2024,639.405,139.489,211.834,272.899,151.42,9805.35
183377,FTNT,FORTINET INC,2024,5955.8,1034.8,2999.4,1798.8,1745.2,9763.1
033459,OBK,ORIGIN BANCORP,2024,618.885,271.667,176.688,153.73,76.492,9678.702
028155,TCBK,TRICO BANCSHARES,2024,531.045,141.836,162.416,216.675,114.868,9673.728
007620,MUR,MURPHY OIL CORP,2024,3016.891,1253.005,234.036,601.999,407.171,9667.479
019570,STBA,S & T BANCORP INC,2024,564.955,181.199,150.651,233.105,131.265,9657.972
039067,RYAN,RYAN SPECIALTY HOLDINGS INC,2024,2515.71,1788.642,,559.438,94.665,9649.918
039337,LCID,LUCID GROUP INC,2024,807.832,1435.606,2077.405,-3000.516,-2713.942,9647.931
024782,PRGO,PERRIGO CO PLC,2024,4373.4,2504.8,1224.8,317.9,-171.8,9647.7
141459,GRMN,GARMIN LTD,2024,6296.903,2429.188,2102.561,1593.994,1411.436,9630.527
036691,PPLI,PEOPLE INC,2024,3807.233,1059.785,2490.081,-14.029,-539.897,9547.16
037413,AFRM,AFFIRM HOLDINGS INC,2024,2322.999,2762.1,,-608.145,-517.757,9519.619
031585,BY,BYLINE BANCORP INC,2024,624.78,244.924,158.822,210.623,120.759,9496.529
022815,TRMB,TRIMBLE INC,2024,3683.3,1157.1,1719.5,574.7,1504.4,9488.3
011721,OSK,OSHKOSH CORP,2024,10755.5,8660.9,851.3,1063.4,681.4,9483.9
030736,OKTA,OKTA INC,2024,2610.0,549.0,2019.0,-56.0,28.0,9437.0
175307,DEI,DOUGLAS EMMETT INC,2024,1017.09,734.306,45.356,237.428,23.517,9403.7
011060,VFC,VF CORP,2024,9504.691,4159.238,4547.088,538.749,-189.716,9377.536
002220,BIO,BIO-RAD LABORATORIES INC,2024,2566.5,1024.6,1050.8,339.5,-1844.2,9364.1
027333,ADNT,ADIENT PLC,2024,14688.0,13429.0,501.0,426.0,18.0,9351.0
016653,TMHC,TAYLOR MORRISON HOME CORP,2024,8168.136,6183.924,758.963,1213.714,883.309,9297.131
036965,GRAB,GRAB HOLDINGS LIMITED,2024,2797.0,1476.0,1192.0,-18.0,-105.0,9295.0
020232,KEYS,KEYSIGHT TECHNOLOGIES INC,2024,4979.0,1566.0,2169.0,980.0,614.0,9269.0
112111,CSGP,COSTAR GROUP INC,2024,2736.2,484.5,2128.7,4.7,138.7,9256.8
017106,PEBO,PEOPLES BANCORP INC/OH,2024,620.142,196.862,174.192,249.088,117.205,9254.247
005870,IDA,IDACORP INC,2024,1826.633,1275.384,,327.839,289.174,9239.363
185797,HHH,HOWARD HUGHES HOLDINGS INC,2024,1770.209,1213.539,92.256,464.414,197.703,9211.236
165914,CMG,CHIPOTLE MEXICAN GRILL INC,2024,11313.853,8296.161,728.727,1953.935,1534.11,9204.374
064630,TTWO,TAKE-TWO INTERACTIVE SFTWR,2024,5633.6,1491.4,3446.0,-646.0,-4478.9,9180.7
035868,BILL,BILL HOLDINGS INC,2024,1290.172,180.525,1152.089,-145.605,-28.878,9178.813
027394,PK,PARK HOTELS & RESORTS,2024,2651.0,2207.0,69.0,375.0,212.0,9161.0
040383,CRGY,CRESCENT ENERGY CO,2024,2930.919,1439.597,282.929,258.913,-114.605,9160.649
020904,HOLX,HOLOGIC INC,2024,4030.3,1479.2,1248.7,993.4,789.5,9156.0
163118,WMG,WARNER MUSIC GROUP CORP,2024,6426.0,3355.0,1700.0,1044.0,435.0,9155.0
004818,FLR,FLUOR CORP,2024,16315.0,15668.0,190.0,384.0,2145.0,9143.0
036175,VRT,VERTIV HOLDINGS CO,2024,8011.8,4984.8,1374.0,1376.0,495.8,9132.5
013710,FUN,SIX FLAGS ENTERTAINMENT CORP,2024,2708.926,1608.617,292.828,489.368,-231.164,9130.516
025964,GTLS,CHART INDUSTRIES INC,2024,4160.3,2673.8,508.2,708.4,218.5,9123.9
339965,SNOW,SNOWFLAKE INC,2024,3626.396,1072.277,3808.168,-1436.557,-1285.64,9033.938
028967,QCRH,QCR HOLDINGS INC,2024,595.154,267.167,153.599,163.157,113.85,9026.03
002497,MTZ,MASTEC INC,2024,12303.464,10675.987,684.508,436.351,162.788,8975.275
013421,CDNS,CADENCE DESIGN SYSTEMS INC,2024,4641.264,484.46,2487.908,1481.547,1055.484,8974.482
015199,SRCE,1ST SOURCE CORP,2024,571.184,195.666,139.46,226.747,132.623,8931.938
005526,HE,HAWAIIAN ELECTRIC INDS,2024,3219.85,2699.324,,226.993,-1424.119,8931.416
018383,BRX,BRIXMOR PROPERTY GROUP INC,2024,1305.83,709.655,116.363,479.812,339.274,8908.914
003026,CHD,CHURCH & DWIGHT INC,2024,6107.1,3143.9,1605.6,1152.9,585.3,8883.1
012140,NNN,NNN REIT INC,2024,872.246,288.63,44.386,539.23,396.835,8872.728
022717,SYBT,STOCK YARDS BANCORP INC,2024,508.109,165.564,136.303,206.242,114.539,8863.419
034309,STNE,STONECO LTD,2024,2143.485,436.643,481.014,1072.329,-244.983,8862.324
025339,CACC,CREDIT ACCEPTANCE CORP,2024,2162.4,1383.0,,772.7,247.9,8854.6
128978,PKG,PACKAGING CORP OF AMERICA,2024,8383.3,6071.7,609.5,1176.6,805.1,8833.2
010735,TRN,TRINITY INDUSTRIES INC,2024,3079.2,2117.2,235.7,432.5,138.4,8832.2
065886,AMG,AFFILIATED MANAGERS GRP INC,2024,2040.9,915.3,376.5,706.7,511.6,8830.9
005256,GWW,GRAINGER (W W) INC,2024,17168.0,10246.0,4035.0,2653.0,1909.0,8829.0
003562,CUZ,COUSINS PROPERTIES INC,2024,853.962,648.437,36.566,168.959,45.962,8802.146
017875,NIC,NICOLET BANKSHARES INC,2024,519.332,174.15,143.55,201.632,124.059,8796.795
018675,BURL,BURLINGTON STORES INC,2024,10634.823,6025.272,3548.699,713.277,503.639,8770.413
014330,WFG,WEST FRSER TMBR CO LTD,2024,6174.0,5234.0,282.0,109.0,-5.0,8760.0
018036,VISN,VISTANCE NETWORKS INC,2024,4205.8,2547.0,1008.3,331.1,-315.5,8747.5
158587,TBBK,BANCORP INC,2024,709.106,213.725,138.343,352.883,217.54,8727.543
035182,CRWD,CROWDSTRIKE HOLDINGS INC,2024,3953.624,781.553,3012.456,-54.341,-19.271,8701.578
025895,RDN,RADIAN GROUP INC,2024,1304.13,393.53,,892.6,604.44,8663.988
008215,OI,O-I GLASS INC,2024,6552.0,5084.0,525.0,512.0,-106.0,8654.0
119275,MKSI,MKS INC,2024,3586.0,1775.0,945.0,518.0,190.0,8590.0
064389,SLGN,SILGAN HOLDINGS INC,2024,5854.694,4567.035,410.029,601.746,276.378,8584.668
026013,SM,SM ENERGY CO,2024,2690.259,652.752,202.465,1025.737,770.293,8576.647
029868,MAC,MACERICH CO,2024,720.852,1059.422,28.145,-366.715,-194.12,8567.039
012441,IT,GARTNER INC,2024,6267.411,2023.022,2873.905,1168.169,1253.715,8534.671
120093,CNX,CNX RESOURCES CORP,2024,1268.1,775.598,,6.748,-90.494,8511.903
030067,ADC,AGREE REALTY CORP,2024,617.095,289.06,37.233,290.802,189.197,8486.446
030999,CVNA,CARVANA CO,2024,13673.0,10657.0,1709.0,1002.0,210.0,8484.0
029901,CPRT,COPART INC,2024,4236.823,2158.921,314.918,1573.223,1363.02,8427.764
019517,OGS,ONE GAS INC,2024,2083.558,1387.815,,399.044,222.85,8425.571
183606,ARI,APOLLO COMMERCIAL RE FIN INC,2024,812.118,314.904,,497.214,-119.636,8411.591
001913,AVY,AVERY DENNISON CORP,2024,8755.7,5913.4,1415.3,1115.4,704.9,8404.2
137573,ENTG,ENTEGRIS INC,2024,3241.208,1565.94,739.883,557.146,292.787,8394.62
175263,WU,WESTERN UNION CO,2024,4209.7,2421.2,823.3,786.1,934.2,8370.5
043862,AS,AMER SPORTS INC,2024,5183.3,2271.7,2150.7,487.1,72.6,8336.3
007733,NFG,NATIONAL FUEL GAS CO,2024,1944.81,758.931,,728.853,77.513,8319.77
005783,JBHT,HUNT (JB) TRANSPRT SVCS INC,2024,12087.204,10148.691,335.79,841.582,570.886,8312.27
017035,MCY,MERCURY GENERAL CORP,2024,5469.933,4843.448,,586.604,467.953,8310.632
001327,SWKS,SKYWORKS SOLUTIONS INC,2024,4178.0,1999.7,925.2,801.8,596.0,8283.3
176928,BR,BROADRIDGE FINANCIAL SOLUTNS,2024,6506.8,4171.3,916.8,1098.6,698.1,8242.4
023071,GDDY,GODADDY INC,2024,4573.2,1943.1,1565.3,933.1,936.9,8235.4
002807,CASY,CASEYS GENERAL STORES INC,2024,15940.899,12188.496,2526.151,822.605,546.52,8208.118
014370,MAN,MANPOWERGROUP,2024,17853.9,14680.5,2725.6,361.2,145.1,8201.0
034053,REZI,RESIDEO TECHNOLOGIES,2024,6761.0,4796.0,1204.0,617.0,116.0,8199.0
036463,ALIT,ALIGHT INC,2024,2332.0,1442.0,522.0,-27.0,-157.0,8193.0
014403,DX,DYNEX CAPITAL INC,2024,316.123,20.505,14.088,281.53,113.898,8184.579
325576,APG,API GROUP CORP,2024,7018.0,4752.0,1380.0,584.0,250.0,8152.0
017240,TMP,TOMPKINS FINANCIAL CORP,2024,435.701,143.083,148.111,134.032,70.85,8109.08
041459,FSUN,FIRSTSUN CAP BANCORP,2024,549.332,190.18,191.267,157.741,75.628,8097.387
002435,BF.B,BROWN FORMAN CORP,2024,3975.0,1542.0,1228.0,1118.0,869.0,8086.0
008001,NWE,NORTHWESTERN ENRGY GROUP INC,2024,1513.898,962.942,,323.321,224.111,7997.524
024405,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,2024,4981.0,2500.0,1544.0,765.0,528.0,7968.0
011925,NE,NOBLE CORP PLC,2024,3057.818,1800.829,140.499,677.95,448.353,7964.768
011304,AVA,AVISTA CORP,2024,1938.0,1358.0,,306.0,180.0,7941.0
030091,SNAP,SNAP INC,2024,5361.398,2467.006,3453.455,-717.137,-697.856,7936.348
039103,PAYO,PAYONEER GLBL INC,2024,977.716,320.257,450.294,161.719,121.163,7930.38
009778,SNA,SNAP-ON INC,2024,5108.4,2355.6,1331.6,1323.2,1043.9,7896.8
025898,SGRY,SURGERY PARTNERS INC,2024,3114.3,2367.8,138.7,454.3,-168.1,7890.0
026749,HRI,HERC HOLDINGS INC,2024,3568.0,1539.0,469.0,754.0,211.0,7877.0
064690,ALV,AUTOLIV INC,2024,10390.0,8118.0,887.0,998.0,646.0,7804.0
043585,HG,HAMILTON INSURANCE GROUP LTD,2024,2333.155,1399.104,270.178,647.407,400.429,7796.033
008902,RPM,RPM INTERNATIONAL INC,2024,7372.644,4126.34,2085.071,969.433,688.688,7775.949
150937,STX,SEAGATE TECHNOLOGY HOLDINGS,2024,6551.0,4738.0,1114.0,435.0,335.0,7739.0
006223,EME,EMCOR GROUP INC,2024,14566.116,11667.385,1420.188,1344.863,1007.145,7716.473
144998,XPO,XPO INC,2024,8072.0,6882.0,,699.0,387.0,7711.0
011300,GHC,GRAHAM HOLDINGS CO,2024,4790.904,3324.538,1076.875,265.326,724.634,7677.205
009538,SEB,SEABOARD CORP,2024,9100.0,8213.0,420.0,156.0,88.0,7665.0
024978,CALY,CALLAWAY GOLF CO,2024,4239.3,2627.8,1124.4,211.3,-1447.7,7636.1
178015,LULU,LULULEMON ATHLETICA INC,2024,10588.126,3874.015,3758.879,2509.197,1814.616,7603.292
005567,HEI,HEICO CORP,2024,3857.669,2182.215,679.653,822.073,514.109,7592.822
008123,OLN,OLIN CORP,2024,6540.1,5232.9,408.5,455.3,108.6,7579.1
033809,CWK,CUSHMAN & WAKEFIELD,2024,9446.5,7720.2,1210.2,393.9,131.3,7549.2
028866,CASH,PATHWARD FINANCIAL INC,2024,816.145,79.334,238.059,498.752,183.219,7532.017
137131,CRL,CHARLES RIVER LABS INTL INC,2024,4049.989,2424.843,702.597,593.878,10.297,7528.345
063927,UNFI,UNITED NATURAL FOODS INC,2024,30980.0,26460.0,4054.0,147.0,-112.0,7528.0
022741,CC,CHEMOURS CO,2024,5782.0,4329.0,716.0,435.0,86.0,7515.0
003734,DAN,DANA INC,2024,10284.0,8999.0,524.0,339.0,-57.0,7485.0
031453,NSIT,INSIGHT ENTERPRISES INC,2024,8701.698,6837.545,1353.1,412.916,249.691,7448.578
066016,INGR,INGREDION INC,2024,7430.0,5425.0,782.0,1009.0,647.0,7444.0
105861,WPM,WHEATON PRECIOUS METALS CORP,2024,1284.639,343.969,71.535,620.832,529.14,7424.457
045768,SAIL,SAILPOINT INC,2024,861.611,195.31,617.787,-188.734,-315.83,7411.916
028790,LW,LAMB WESTON HOLDINGS INC,2024,6460.3,4631.7,581.9,876.6,357.2,7392.6
014027,CLH,CLEAN HARBORS INC,2024,5889.952,4065.713,739.629,670.232,402.299,7377.278
006788,RRC,RANGE RESOURCES CORP,2024,2403.624,1435.416,207.793,393.642,266.34,7347.675
018689,VEEV,VEEVA SYSTEMS INC,2024,2746.619,673.951,1336.85,696.435,714.138,7339.756
004988,TGNA,TEGNA INC,2024,3101.971,1748.915,421.584,817.937,599.818,7326.519
185881,BAH,BOOZ ALLEN HAMILTON HLDG CP,2024,11858.0,9199.0,1361.0,1133.0,935.0,7312.0
013570,MIDD,MIDDLEBY CORP,2024,3875.162,2284.755,765.352,705.017,428.433,7283.151
003028,CHDN,CHURCHILL DOWNS INC,2024,2734.3,1596.7,237.7,700.8,423.8,7275.9
034919,TW,TRADEWEB MARKETS INC,2024,1725.949,799.499,,706.451,501.507,7267.993
022134,AXTA,AXALTA COATING SYSTEMS LTD,2024,5276.0,3352.0,921.0,789.0,391.0,7249.0
020670,PAAS,PAN AMERICAN SILVER CORP,2024,2818.9,1698.7,112.2,405.0,111.5,7202.7
037453,RBLX,ROBLOX CORP,2024,3601.979,2412.964,2025.895,-1045.417,-935.384,7175.003
014790,MTH,MERITAGE HOMES CORP,2024,6395.035,4771.069,639.925,960.441,786.186,7162.654
039648,LTH,LIFE TIME GRP HOLD INC,2024,2620.995,1697.366,221.047,427.901,156.24,7152.537
150764,TFII,TFI INTERNATIONAL INC,2024,8396.83,7082.688,,732.073,422.484,7145.844
183942,ST,SENSATA TECHNOLOGES HLDG PLC,2024,3932.764,2608.353,561.472,459.679,128.477,7143.264
012392,SKYW,SKYWEST INC,2024,3527.92,2355.076,294.307,494.657,322.962,7139.867
021431,CRC,CALIFORNIA RESOURCES CORP,2024,3198.0,1672.0,316.0,735.0,376.0,7135.0
162401,HUN,HUNTSMAN CORP,2024,6036.0,4892.0,792.0,74.0,-189.0,7114.0
018745,ESNT,ESSENT GROUP LTD,2024,1242.904,346.311,,890.81,729.403,7111.649
010407,TFX,TELEFLEX INC,2024,3061.124,1065.722,1127.865,592.936,69.675,7097.914
266315,KRG,KITE REALTY GROUP TRUST,2024,840.684,677.03,52.558,111.096,4.071,7091.767
017769,HASI,HA SUSTAINABLE INFRA CAP INC,2024,631.473,356.694,,274.779,200.037,7080.245
033718,BJ,BJS WHSL CLUB HLDGS INC,2024,20501.804,16481.013,2997.293,760.633,534.417,7065.305
064891,RL,RALPH LAUREN CORP,2024,7079.0,2226.1,3644.2,989.1,742.9,7047.3
006867,MDU,MDU RESOURCES GROUP INC,2024,1757.978,1292.258,,265.642,281.108,7038.818
009555,SEE,SEALED AIR CORP,2024,5392.6,3589.2,738.6,823.9,264.7,7022.1
010549,THO,THOR INDUSTRIES INC,2024,10043.408,8471.085,882.095,413.083,265.308,7020.823
122257,BMRN,BIOMARIN PHARMACEUTICAL INC,2024,2853.915,580.235,1613.781,570.042,426.859,6988.94
007849,NJR,NEW JERSEY RESOURCES CORP,2024,1796.539,1171.868,,458.104,289.775,6981.645
259518,JHG,JANUS HENDERSON GROUP PLC,2024,2473.2,1789.3,,663.4,408.9,6963.1
025632,KW,KENNEDY-WILSON HOLDINGS INC,2024,531.4,157.6,157.0,68.5,-33.0,6961.1
023996,GNL,GLOBAL NET LEASE INC,2024,805.01,389.909,66.665,155.495,-131.572,6955.764
110039,AMKR,AMKOR TECHNOLOGY INC,2024,6317.692,4790.339,494.757,438.455,354.012,6944.328
012689,KBH,KB HOME,2024,6930.086,5414.211,692.981,785.622,655.018,6936.169
109183,PFBC,PREFERRED BANK LOS ANGELES,2024,522.661,248.568,60.968,210.974,130.662,6923.429
031887,RMD,RESMED INC,2024,4685.297,1886.269,1224.178,1398.866,1020.951,6872.394
112721,RBCAA,REPUBLIC BANCORP INC/KY,2024,505.636,175.208,132.506,189.284,101.371,6846.667
185339,STAG,STAG INDUSTRIAL INC,2024,767.428,455.204,49.202,263.022,189.22,6833.335
